text,target
와 짜장면 먹다 벌레가 나왔어!,disgust
그렇게 해야 되겠지? 그래야지 다음부터 그러지 않지.,disgust
알았어. 나도 사과 좀 받아봐야 되겠어.,disgust
그럼. 한 달 간 얼마나 고생했는데.,happiness
알았어. 신나는 음악 듣고 스트레스 좀 풀어볼게.,happiness
그래. 친구랑 약속도 좀 잡아볼게.,happiness
알았어. 여행도 좀 다녀볼게.,happiness
나 너무 우울해.,sadness
코로나 때문에 우리 회사가 재택 근무 하기 시작했어.,sadness
기분 좋아질 만 한 음악이 있었어? 나 좀 들려줘.,sadness
나 영화 좋아하는데 빨리 해줘.,sadness
자고 일어났더니 우리 집 빼고 주위가 다 물에 잠겨있어.,fear
자는 동안에 그렇게 비가 많이 오는 줄 몰랐어. 난 대피 문자도 못 보고 잠만 잤어.,fear
당연히 무섭지. 혼자 외로워 죽겠어.,fear
다행히 몸은 괜찮아. 우울해서 그렇지.,fear
헐! 나 이벤트에 당첨되었어!,happiness
당첨자는 딱 한명 뽑는 거였어.,happiness
선물은 당연히 마음에 들지. 아주 비싼 향수야!,happiness
알았어. 오자마자 바로 보여줄게.,happiness
나 산책하다 정말 깜짝 놀랐잖아.,surprise
해피 목줄이 갑자기 끊어져버린 거야.,surprise
다행히 빨리 뛰어가서 잡았어.,surprise
다들 놀래서 같이 잡아줬어.,surprise
다행히 간식 멕이니깐 진정 되더라고.,surprise
그래. 너말대로 음악이나 들으면서 기분 풀어야겠어. 나는 잔잔한 음악이 좋아.,angry
나 축하해. 기분 좋은 일 있었어.,happiness
이번에 마라톤 대회 출전했잖아. 내 성적이 우수해.,happiness
화장실은 아무리 청소를 해도 곰팡이가 안 없어져.,angry
그럼! 결승선을 통과하는 순간 세상을 다 얻은 기분이였어!,happiness
그래서 매일 청소를 하는데 곰팡이가 안 없어져.,angry
나 요즘 주식하느라고 힘들어 죽겠어.,sadness
습기 때문에 생기는 곰팡이를 어떻게 하지?,angry
곰팡이 제거제가 효과가 있어?,angry
이번에 상장한 빅히트 엔터테인먼트 주식이야.,sadness
첨 샀을 때보다 반토막이 되버렸어.,sadness
어짜피 지금 팔지도 못해. 손해가 너무 크거든.,sadness
곰팡이 제거제가 효과가 있다고 하니까 나 사용해볼래. 좋은 물건 좀 추천해줘.,angry
화장실은 청소를 해도 곰팡이가 사라지진 않아.,angry
당연히 구매해야지. 좋은 건 써봐야 된다니까.,angry
헐! 나 이벤트에 당첨되었어.,happiness
"내가 너무나 좋아하는 인플루언서가 진행하는 이벤트가 있었는데, 거기에 당첨됐어.",happiness
당첨자는 한명인데 내가 당첨됐어!,happiness
당첨 선물이 내가 갖고 싶었던 거라서 엄청 마음에 들어!,happiness
그래 알았어 이제부터 제때 제때 배울게.,disgust
내 선물이 궁금해? 보고싶어? 다음에 꼭 보여줄게.,happiness
알았어. 이제부터 조심할게.,disgust
그런 놈은 욕 먹을려고 나한테 그러는 거야. 그럴 땐 욕 해줘야 돼.,angry
나 드디어 프로젝트가 끝났어.,happiness
오늘 최종 발표를 했으니까 이제 완전히 끝난 거야.,happiness
기분도 좋은데 신나는 음악 듣는 것도 좋지.,happiness
프로젝트를 진행하느라고 한동안 친구들을 못 만났는데 이번 기회에 만나봐야겠어.,happiness
오랜만에 가족들이랑 여행을 다녀오는 것도 의미가 있을 것 같아. 생각해볼게.,happiness
그러니까. 나도 궁금해서 쫓아가봤어.,neutral
짭새들이 바리케이트 치느라고 난 구경도 못했어.,neutral
아휴 짜장면에서 벌레가 나왔어!,disgust
너무 더럽고 지저분해서 버리려고 밖에다 내놨어.,disgust
짭새 구경 갔다가 우산도 잃어버리고 왔어.,neutral
얼른 가지고 들어와서 벌레 나온 짜장면을 찍어놔야겠어.,disgust
너의 말대로 사진을 첨부한 다음 전화를 해봐야겠어.,disgust
벌레가 나온 짜장면을 찍어놨으니까 증거는 확실하잖아?,disgust
그러니깐 나도 궁금해서 가봤더니 바리케이드를 치고 있더라고!,neutral
그렇게 심각한 분위기는 아니었어.,neutral
나 너무 우울해.,sadness
내 기분이 좋아질 만한 음악이 있어?,sadness
우와. 날 위해서 그렇게까지 해주고 정말 고마워.,sadness
나 갇히게 된 것 같아.,fear
나 혼자 집 안에 갇히게 됐어. 어떻게 해?,fear
장마 때문에 갑자기 비가 많이 내려서 우리 동네가 고립되면서 혼자 갇히게 됐어.,fear
나 혼자 집 안에 갇히게 되니까 엄청 무서워.,fear
갑자기 해피의 목줄이 끊어지면서 해피가 막 뛰어나갔어.,surprise
다행히 내가 막 달려가서 해피를 안고 왔기 때문에 아무 일도 안 생겼어.,surprise
나 축하해줘. 기분 좋은 일이 생겼어.,happiness
내가 십킬로미터 마라톤 대회에 출전했는데 예전에 내 기록을 훨씬 갱신했어.,happiness
달리는 동안에는 엄청 지치고 힘들었는데 결승선을 통과하는 순간 기분이 엄청 좋았어!,happiness
함께 달리는 크루가 있어서 내가 지치고 힘들 때 큰 힘이 되어주고 있어.,happiness
나 요즘 주식을 시작하게 됐어.,sadness
단톡방에서 아는 지인이 주식을 추천해줘서 시작하게 되었어.,sadness
주식이 계속 떨어지고 있어서 어떻게 해야 할지 고민하고 있었는데 너의 말대로 할게.,sadness
주식이 계속 떨어지고 있어서 어떻게 해야하나 고민했는데 너의 말대로 기다려볼게.,sadness
쓰레기통에서 역겨운 냄새가 나고 있어.,disgust
내가 버린 음식물 쓰레기가 상해서 냄새가 나는 거야.,disgust
냄새를 방향제로 처리하는게 가장 좋을 거 같아.,disgust
방에서 이상한 냄새가 나고 벌레가 생길까봐 얼른 치워야지! 힘들어도 해야지.,disgust
나 짭새가 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
짭새가 왜 몰려있는지 사람들이 많아서 알 수가 없었어.,neutral
나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
아니 내일 비가 온대? 오늘 이렇게 날씨가 맑은데? 사무실에 우산 없어.,neutral
내일 집에서 나올 때 우산 가지고 나오면 비 안 맞을거야. 건강은 괜ㅊ낳아.,neutral
구경하는 사람들이 너무 많아서 무슨 일인지 알 수가 없었어!,neutral
앞이 잘 안 보여서 정확하게 무슨 일인지 알 수 없었어. 너무 궁금해.,neutral
그렇겠지? 정말 짜증난다.,angry
꼭 이야기 할게. 정말 고마워.,angry
"모르겠고, 뭐가 썩었나봐.",disgust
냄새 처리해보자.,disgust
짜장면에서 벌레가 나왔어! 어떡하지?,disgust
너무 혐오스럽다. 정말.,disgust
어 빨리 전화해서 해결을 해야겠어. 신경 쓰여.,disgust
조치 빨리 취해주면 너무 좋겠어.,disgust
디어 완전 끝났어. 너무 행복해.,happiness
다른 음악을 한번 틀어볼까 그럼?,happiness
안 들리는데 신경 쓰지 마.,angry
나는 발라드를 너무 좋아해.,angry
코로나때문에 밤이 너무너무 우울해졌어.,sadness
요즘 너무 많이 쳐져서 큰일이야.,sadness
어 음악을 한번 들어보는거 좋은 생각이네.,sadness
주면 너무너무 고맙지. 진짜 고마워.,sadness
잘 모르겠어. 그냥 몰려 있더라.,neutral
"갇힌 것 같아, 아무래도. 밖에 비가 와.",fear
아무래도 밖에 비가 많이 와서 못 나갈 것 같애.,fear
괜찮아졌어. 정말 이제 괜찮아.,fear
딱 한 명 뽑는 거였어.,happiness
나중에 꼭 보여줄게. 놀러오면 다 보여줄거야.,happiness
해피 산책 시키다가 깜짝 놀랐잖아.,surprise
생기진 않았지만 너무 놀랬어.,surprise
마라톤에서 기록을 갱신했어.,happiness
나 요즘 주식을 다시 시작하게 되었는데.,sadness
톡방 지인이 권유해서 시작하게 되었어.,sadness
그래. 좀 더 지켜보는 게 더 현명할 것 같애.,sadness
많이 나아졌어. 신경 써줘서 정말 고마워.,neutral
아. 밖에 무슨 일인지는 잘 모르겠더라고.,neutral
와! 짜장면에서 벌레 나왔다.,disgust
이거 어떡하지?,disgust
그래. 사진부터 찍어야겠다.,disgust
빨리 연락하는 게 낫겠어.,disgust
나 드디어 프로젝트 끝났어.,happiness
응. 완전히 끝났어!,happiness
오 음악 좋은데? 하나 추천해줘봐.,happiness
어후! 만날 친구도 많지.,happiness
"오, 여행 생각은 못 했는데. 그래볼까?",happiness
나 너무 우울해.,sadness
요즘 코로나 때문에 밖에 못 나가고. 답답해 죽겠어.,sadness
아후 몸도 처지고 병든 거 같아!,sadness
아휴 음악 가지고 풀릴 기분이 아냐!,sadness
"아니, 지금 밖에 비가 엄청 내려서 홍수가 났거든? 근데 문이 안 열릴 것 같아.",fear
"아, 이거 어떡하지? 119 불러야 되나?",fear
"아 몸은 괜찮은데, 어떻게 할까 모르겠네.",fear
헐! 나 이벤트 당첨됐어!,happiness
나 엄청 가지고 싶었던 향수가 있었거든? 그거 주는 이벤트였어.,happiness
딱 한 명!,happiness
완전 마음에 들지!,happiness
아후 하마터면 지나가던 사람 물뻔 했어!,surprise
"어후! 사람들 막 놀래가지고 막 사과하고 난리도 아니었어, 진짜.",surprise
아휴. 지금은 자고 있어. 어후. 쟤가 뭘 알겠어.,surprise
나 축하해줘! 기분 좋은 일이 있어.,happiness
나 마라톤 하잖아. 그거 기록 갱신했다!,happiness
다들 그 맛에 하는 거지.,happiness
친구 한 명이랑 뛰었어.,happiness
나 오늘 짭새들 몰려있길래 구경 갔다왔다?,neutral
잘 모르겠어. 사람들이 너무 많아서 제대로 못 봤어.,neutral
어 그러니까 새로 오픈한 집이어서 시켜본 건데.,disgust
어 사진 바로 찍어놨어.,disgust
배달 어플 후기에 사진 올려놓으려고!,disgust
어 그냥 음식 값 환불만 받으면 좋겠어.,disgust
나 드디어 프로젝트 끝났어!,happiness
어 완전히 다 마무리 됐어!,happiness
오. 신나는 음악 좋지! 들어야겠다.,happiness
여행은 됐고 일단은 좀 쉬어야겠어.,happiness
나 너무 우울해.,sadness
"코로나 때문에 계속 재택 근무 중이고, 어디 나가지도 못하니까.",sadness
우리 요즘 대체 왜들 그러는지 이해할 수가 없어!,angry
유명한 유튜버들이 다들 뒷광고하고 있었대!,angry
그 말만 믿고 제품 산 사람들이 많더라고!,angry
사과하는 유튜버들은 별로 없었어.,angry
영상이란 건 대체 뭐야?,angry
나 혼자 갇힌 것 같아.,fear
자고 일어났더니 집 주변이 다 물에 잠겨있어.,fear
자면서 그렇게 많은 비가 올지 몰랐지! 난 대피 문자도 못 봤어.,fear
밖에는 다 물에 잠겨 있어.,fear
아직은 우리 집에는 물이 들어오지 않았어.,fear
유명한 인플루언서가 이벤트를 진행하고 있더라고.,happiness
선물은 맘에 들어. 정말 비싼 향수거든.,happiness
당연히 아직 안 했지. 선물 오면 하려고.,happiness
내 휴가가 엉망진창이 되었어!,angry
첫날부터 비가 오기 시작해.,angry
원래 휴가 계획은 바다 가려고 했지.,angry
바빠서. 일 년 만에 휴가를 냈어.,angry
아니. 아까 정말 깜짝 놀랐어.,surprise
해피 목줄이 갑자기 끊어져버린거야!,surprise
지나가던 아저씨가 잡아주셨어.,surprise
마라톤 대회에서 좋은 기록이 나왔어.,happiness
"아니, 일반인 중에서 괜찮은 기록이야.",happiness
결승선을 통과하니까 힘든 게 싹 사라지더라.,happiness
같이 운동하고 같이 출전해.,happiness
주식 시작했는데 정말 힘들어.,sadness
친구가 전화해서 같이 하자고 하더라고.,sadness
괜찮은 종목이야. 바이오 주식이거든.,sadness
처음 샀을 때보다 많이 빠졌어!,sadness
당장 팔 수도 없어. 손해가 너무 크거든.,sadness
어제 자다가 정말 깜짝 놀랐어!,surprise
자다가 갑자기 폭탄 터지는 소리가 들리더라고. 난 전쟁난 줄 알았어.,surprise
실제로는 천둥 소린데 잠결에 들어서 폭탄 소리로 들은 거였어.,surprise
지금은 다 괜찮아졌지.,surprise
다행히 천둥만 치고 말았어.,surprise
우리 집 화장실은 환기 할 만 한 곳이 없어.,angry
하루종일 화장실 청소만 하는 느낌이야.,angry
곰팡이 제거제가 효과가 있을까?,angry
어. 지금 당장 구매할게.,angry
동네에 짭새가 몰려와서 정말 깜짝 놀랐어!,neutral
구경 갔다가 우산도 잃어버리고 왔어.,neutral
쓰레기통에서 역겨운 냄새가 나기 시작했어!,disgust
쓰레기를 제 때 버리지 않아서 그래.,disgust
방향제로 처리하면 괜찮을까?,disgust
조심해야지.,disgust
건 못 샀어. 알바비를 모아서 샀거든.,happiness
알았어. 사용 설명서 보고 꼼꼼히 살펴 볼게.,happiness
또 다운 받고 프로젝트도 해야 돼!,happiness
상사 새끼는 왜 집에도 안 가고 내 옆에 붙어서 지랄이지?,angry
그런 새끼는 욕 쳐먹을려고 나한테 그러는 거라고!,angry
기분 풀어질 수 있을 만한 아주 신나는 음악으로 부탁해.,angry
우리 집 쪽으로 짭새가 몰려와서 정말 깜짝 놀랐어.,neutral
동네 짭새가 몰려와서 정말 깜짝 놀랬어.,neutral
나도 그게 궁금해서 몰래 쫓아갔었어.,neutral
내일 친구를 만나기로 했는데 뭘 먹어야 할지 모르겠어.,neutral
친구를 강남역에서 만나기로 했는데 뭘 먹을지 모르겠어.,neutral
에피타이저부터 푸짐하게 주는 집이 있어? 정말 좋을 것 같아.,neutral
너가 추천한 곳이니까 믿고 먹을게. 정말 맛있을 거 같아.,neutral
나 드디어 프로젝트가 끝났어.,happiness
최종 발표를 마쳤으니까 이제 완전히 끝난 거야.,happiness
신나는 음악을 듣는 것도 정말 좋을 것 같아.,happiness
오랜만에 못 만났던 친구들과 약속을 잡아 봐야겠어.,happiness
너의 말대로 오랜만에 여행을 다녀오는 것도 좋을 것 같아.,happiness
내가 좋아하는 유튜버가 뒷광고를 했다고 사과하는 영상을 올렸어.,angry
내 기분을 나아지게 할 영상이 있어?,angry
나의 기분을 나아지게 할만한 영상이 있어?,angry
나 이벤트에 당첨되었어!,happiness
당첨자는 한명 뽑는 거였어.,happiness
당첨 선물이 내가 갖고 싶었던 향수라서 너무나 마음에 들어.,happiness
사람들한테 당첨된 거를 엄청 자랑했어.,happiness
너무 우울해.,sadness
코로나로 인해서 재택 근무를 시작하면서 집 안에만 있으니까 마음이 울적해.,sadness
안에만 있어서 그런지 몸이 계속 쳐지고 힘들어.,sadness
우울할 때는 음악을 듣는 게 제일 좋을 거 같아.,sadness
내 기분을 풀어주기 위해서 노래와 영화까지 찾아준다니까 정말 기분이 좋아졌어!,sadness
내 휴가가 엉망이야.,angry
"오늘부터 일주일 동안 휴가 기간인데, 계속 비가 온대.",angry
내 가족들이랑 동해바다에 가서 놀다 오기로 했어.,angry
그동안 일이 너무 많고 바빠서 일 년 만에 받은 휴가인데 비가 와서 망했어.,angry
아무래도 너의 말대로 집안에서 휴가를 보낼 수 있는 방법을 찾아봐야겠어.,angry
집 안에 갇히게 돼서 너무나 무서워.,fear
갑자기 비가 내려서 우리 동네가 고립되면서 갇히게 되었어.,fear
집 주변까지 물이 차올라서 밖으로 나갈수가 없어.,fear
아직까지는 집 안으로 물이 들어오지 않아서 괜찮아.,fear
이 아까 해피를 산책시키다가 깜짝 놀랐어.,surprise
막 달려가서 해피를 안고 왔기 때문에 아무일도 없었어.,surprise
주변 사람들도 해피 때문에 엄청 놀랐지.,surprise
집에서 좀 쉬고 났더니 마음이 진정되었어.,surprise
나 축하해줘! 기분 좋은 일이 생겼어.,happiness
달리는 운동을 너무나 좋아해서 마라톤 대회에 매번 나오고 있어.,happiness
뛰는 동안에는 엄청 힘들고 지쳤는데 결승선을 통과하는 순간 기분이 엄청 좋았어!,happiness
함께 달리는 크루가 있어서 서로 큰 힘이 되어주고 있어.,happiness
나 요즘 주식을 시작하게 되었어.,sadness
단톡방에서 아는 지인이 주식을 추천해줬어.,sadness
전자 종목이 전망이 있다고 해서 전자 종목을 구입했어.,sadness
주식 가격이 계속 떨어지고 있어서 너무 속상해.,sadness
너의 말대로 지켜보다 보면 주식이 오를 수 있겠지?,sadness
잠을 자고 있는데 갑자기 천둥이 쳐서 그 소리에 놀라서 깜짝 놀라서 깼어.,surprise
엄청 큰 천둥 소리 때문에 잠에서 깨서 너무 무서웠어!,surprise
지금은 놀란 마음이 진정되었어.,surprise
놀란 거 말고는 아무런 피해가 없어서 정말 다행이었어.,surprise
드디어 구매한 노트북이 도착했어. 뜯어봐야지.,happiness
"200만 원 짜리 노트북을 구매했는데, 정말 기분이 좋아.",happiness
너의 말 대로 노트북에 문제가 없는지 꼼꼼히 살펴볼게.,happiness
노트북을 오래 사용할 수 있도록 보험 가입을 생각해봐야겠어.,happiness
내가 노트북을 오래 사용할 수 있도록 보험 가입도 생각해봐야겠어.,happiness
쓰레기통에서 역겨운 냄새가 나고 있어.,disgust
쓰레기통에 버린 음식물 쓰레기가 상해서 냄새가 나는 거였어!,disgust
너무 냄새가 심해서 쓰레기를 버리려고 밖에다 빼놨어.,disgust
냄새가 너무 고약하니까 방향제로 처리하는 게 가장 좋을 것 같아.,disgust
힘들어도 냄새가 나니까 얼른 치워야지.,disgust
화장실은 아무리 청소를 해도 곰팡이가 안 없어져.,angry
"매일매일 청소를 하고 있는데, 곰팡이가 안 없어져.",angry
장마철이라서 습기가 많아지면서 곰팡이가 생기는 것 같은데 어떻게 해야 할지 모르겠어.,angry
곰팡이 제거제를 사용하면 효과가 있을까?,angry
곰팡이 제거제가 효과가 있다고 하니까 나 구매 한번 해볼래.,angry
다른 직원들한테는 아무 말 안하면서 나한테 자꾸 뭐라고 하니까 화가 나서 그래.,angry
그래. 음악이나 들으면서 기분을 풀어야겠어. 나는 발라드가 좋더라.,angry
나 오늘 짭새 새끼들이 모여 있길래 궁금해서 구경 다녀왔어.,neutral
구경하다 왔는데 사람들이 너무 많아서 무슨 일인지 결국에는 알 수가 없더라고.,neutral
무슨 일인지 알 수가 없어서 30분 정도 구경하다 왔어.,neutral
나 오늘 짭새 새끼들이 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
사람들이 너무 많아서 무슨 일인지 알수가 없었어.,neutral
구경하고 있는 사람들이 너무 많아서 무슨일인지 알수가 없었어.,neutral
나 오늘 짭새들이 몰려있길래 궁금해서 구경다녀왔어.,neutral
내일 비가 온대? 비가 많이 온대? 우산은 가지고 있어.,neutral
우리 동네 짭새가 엄청 몰려왔어!,neutral
가격은 뭐 반 토막 났지!,sadness
곰팡이 때문에 화장실은 청소를 해도 티가 하나도 안 나.,angry
화장실에 환기가 될만 한 곳을 만들어야 되나?,angry
나 요즘 아주 짜증난다니깐!,angry
곰팡이 제거제 사서 쓰면 괜찮아질까?,angry
당연히 구매 하고 싶지. 한번 알아봐 줘.,angry
아우! 짜증나. 상사 새끼가 옆에 붙어서 왜 지랄인지 몰라.,angry
그런 새끼들 욕을 해줘야돼.,angry
아무거나 틀어 봐.,angry
이 동네 짭새가 몰려와서 짜증 나 죽겠어.,neutral
궁금해서 쫓아갔더니 쫓겨났어.,neutral
구경도 못하게 바리케이트 쳐놨더라.,neutral
으 짜장면에서 벌레가 나왔어.,disgust
짜장면에서 벌레가 나오는 순간 너무 더럽고 지저분해서 먹을 수가 없었어.,disgust
지금 당장 벌레가 나온 짜장면을 찍어 놓을게.,disgust
"사진을 메세지로 첨부한 다음에, 항의 전화를 해봐야겠어.",disgust
짜장면에서 벌레가 나온 증거를 사진으로 찍어놨으니까 확실하겠지!,disgust
헐. 나 이벤트에 당첨되었어.,happiness
내가 좋아하는 인플루언서가 진행하는 이벤트가 있었는데 거기에 당첨되었어!,happiness
당첨자는 한 명이었는데 내가 당첨되었어!,happiness
당첨 선물이 내가 갖고 싶었던 향수라서 너무 마음에 들어.,happiness
내 선물이 뭔지 궁금해? 내가 나중에 꼭 보여줄게!,happiness
나 드디어 프로젝트가 끝났어.,happiness
오늘 최종 발표를 했으니까 이제 완전히 끝난 거야.,happiness
기분도 좋으니까 신나는 음악을 듣는 게 좋을 거 같아.,happiness
"프로젝트를 진행하느라고 친구들을 못 만났는데, 이번 기회에 만나봐야겠어.",happiness
오랜만에 여행을 다녀오는 것도 좋을 것 같아. 여행계획 생각해볼게.,happiness
나 너무 우울해.,sadness
코로나 때문에 재택 근무를 시작하면서 집 안에만 있으니까 마음이 울적해.,sadness
우울한 마음이 음악을 들으면 사라질 수 있을까?,sadness
나를 위해서 노래와 영화를 찾아주다니. 정말 고마워.,sadness
나 갇히게 된 것 같아!,fear
나 혼자 집 안에 갇히게 되었어!,fear
장마가 와서 비가 많이 오면서 우리 동네가 고립됐어. 그래서 갇히게 됐어.,fear
나 혼자 집에 있으니까 엄청 무섭지.,fear
몸은 괜찮지만 집 안에까지 물이 들어올까봐 너무 무서워.,fear
나 아까 해피를 산책시키다가 깜짝 놀랐어!,surprise
갑자기 해피의 목줄이 끊어지면서 해피가 막 도망갔어!,surprise
내가 얼른 쫓아가서 해피를 안고 왔기 때문에 아무 일도 안 생겼어.,surprise
주변 사람들이 해피가 달려와서 놀라긴 했지만 괜찮다고 했어.,surprise
아까는 엄청 놀랐는데 지금은 좀 마음이 진정되었어.,surprise
나 축하해줘. 기분 좋은 일이 생겼어.,happiness
"내가 십킬로미터 마라톤 대회 출전했는데, 예전에 내 기록을 훨씬 갱신했어.",happiness
선수는 아닌데 내가 달리는 운동을 너무나 좋아해서 매번 열리는 마라톤 대회에 나가고 있어.,happiness
"뛰는 동안에는 엄청 힘들고 지쳤는데, 결승선을 통과하는 순간 엄청 기분이 좋았어.",happiness
함께 달리는 크루가 있어서 지치고 힘들 때 큰 힘이 되어 줬어!,happiness
너무너무 짜증 난다. 정말.,angry
전자 쪽 주식이 전망이 있다고 해서 전자 종목을 구입했어.,sadness
시간이 지나도 주식이 오르지 않고 계속 떨어지고 있어.,sadness
시간을 가지고 지켜보다 보면 주식이 오를 날이 있겠지?,sadness
화장실은 아무리 청소를 해도 곰팡이가 안 없어져!,angry
그래서 매일매일 청소를 하고 환기를 시키는데 곰팡이가 안 없어져.,angry
습기가 많아지니까 곰팡이가 계속 생겨서 걱정이야.,angry
곰팡이 제거제가 효과가 있어?,angry
곰팡이 제거제가 효과가 있다고 하니까 나 사용해 볼래.,angry
모여 있어서 구경 다녀왔어.,neutral
쓰레기통에서 역겨운 냄새가 나고 있어.,disgust
내가 버린 음식물 쓰레기가 상해서 냄새가 나는 거 같아.,disgust
냄새를 방향제로 처리해야 할 거 같아.,disgust
내가 음식물 쓰레기를 버려서 생긴 일이니까 얼른 청소 해야지.,disgust
아 짜증 나! 그 새끼 일 끝났으면 빨리 집에나 갈 것이지. 남아가지고 나한테 잔소리해.,angry
다른 직원들한테는 친절하면서 나한테만 짜증을 내니까 화가 나서 그래.,angry
그래. 음악이나 들으면서 기분을 풀어야겠어. 나 신나는 음악 좋아해.,angry
나 오늘 짭새 새끼들이 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
구경하는 사람들이 너무 많아서 왜 몰려있는지 알수가 없었어.,neutral
사람들이 너무 많아서 30분 정도 구경하다 집에 왔어.,neutral
나 오늘 짭새 새끼들이 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
내일 비 소식이 있어? 사무실에 우산 있어.,neutral
사무실에 우산이 있으니까 걱정 안 해도 돼. 건강은 괜찮아.,neutral
나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
사람들이 너무 많아서 무슨 일인지 알 수가 없었어.,neutral
주위에 사람들 말로는 싸움이 나서 경찰이 온 거래! 하지만 정확한 건 몰라.,neutral
"어, 살 생각 완전 있어.",angry
대박! 나 이벤트 당첨 됐어.,happiness
새로 나온 차 주는 거였는데. 이거 어떻게 당첨됐냐?,happiness
딱 한 명! 딱 한 명 뽑는 거였는데 됐어.,happiness
말해 뭐해! 완전 좋지!,happiness
선물 나오면 바로 보여줄게.,happiness
"와, 짜장면에서 벌레 나왔다.",disgust
이거 전화해야겠지?,disgust
그래. 사진부터 찍어놔야겠다.,disgust
바로 전화해버려야지. 아 진짜 기분 더럽네!,disgust
"아, 당연하지. 벌레가 나왔는데 이게 무슨 소리야.",disgust
나 드디어 프로젝트 끝났어!,happiness
어 음악 좋지! 하나 추천해줘.,happiness
어. 벌레 보자마자 사진 찍어놨어.,disgust
음식 시킨 배달앱 후기에다가 올리려고.,disgust
어. 몸도 쳐지고 기분도 쳐져.,sadness
그래. 그거 보면서 억지로 기분이라도 풀어야겠다.,sadness
그래. 그런 거 보면서 기분 전환이라도 해야겠다.,sadness
모르겠어. 그냥 너무 사람 몰려 있어서 제대로 못 봤어.,neutral
뭐 싸움나지 않았을까? 나도 잘 모르겠어.,neutral
아 나 요즘 주식 시작했는데 망한 거 같아.,sadness
아는 사람이 추천해서.,sadness
지금 손해 보는 중이야. 어떡해!,sadness
나도 어떻게 해야하나 고민 중이야.,sadness
와 직접 먹던 나는 오죽하겠어. 토하는 줄 알았다니까?,disgust
좋은 생각이야. 내가 사진 여러장 찍어놓을게.,disgust
나 프로젝트 드디어 끝났어.,happiness
완전히 다 끝났어! 일 년 동안 진짜 고생했다!,happiness
오! 좋은데? 음악 좀 들어야겠다.,happiness
나 드디어 프로젝트 끝냈어.,happiness
내가 쓰레기통을 제때 비우지 않아서 그래.,disgust
맞아. 그런 것도 있어. 지금 바로 버릴게. 화 내지 마.,disgust
방향제 냄새까지 이상해지면 어떡해?,disgust
그러니깐 다음부터 게으름 부리지 말아야 되겠어.,disgust
나 너무 우울해.,sadness
코로나 때문에 회사가 재택 근무를 한대.,sadness
맞아. 밖에 나가서 활동을 못 해서 그래.,sadness
맞아. 정말 나한테 필요한 거야.,sadness
좋은 생각이야. 나 영화 정말 좋아해.,sadness
나 아무래도 갇힌 것 같아. 어떡해?,fear
자고 일어났더니 우리 집 빼고 주변이 다 물에 잠겨 있잖아!,fear
내가 자는 동안에 비가 엄청 많이 왔대. 근데 난 대피 문자도 못 보고 잠들어 있었던거야.,fear
당연히 무섭지. 밖에만 내다봐도 다 물인데.,fear
다행히 몸은 괜찮아. 다친 데도 없어.,fear
헐! 나 이벤트에 당첨되었어.,happiness
아주 유명한 인플루언서가 이벤트를 진행했더라고.,happiness
딱 한명 뽑는 건데 그게 내가 된거야!,happiness
당연히 마음에 들지! 얼마나 비싼 향순데.,happiness
알았어. 향수 도착하면 바로 보여줄게.,happiness
아니 아까 해피 산책시키다가 정말 깜짝 놀랐어.,surprise
멀쩡하던 해피 목줄이 끊어져버린거야.,surprise
다행히 옆에서 운동하던 청소년들이 잡아줬어.,surprise
주변에 그 아이들 밖에 없었어.,surprise
지금은 간식 먹여서 진정시켰어.,surprise
나 축하해 줘 기분 좋은 일 있었어.,happiness
이번에 마라톤 대회 나갔었잖아. 그 곳에서 내 성적이 좋게 나왔어.,happiness
선수들보단 못 했지만 일반인들 사이에서도 정말 잘한 기록이래.,happiness
맞아. 결승선을 통과하니까 힘든 게 싹 사라지더라.,happiness
같이 운동하고 같이 대회 출전하는 크루가 있어.,happiness
아니. 우리 동네에 짭새가 몰려 들어서 정말 장난 아니었어.,neutral
그래서 궁금해서 쫓아가 봤지. 그랬는데 구경도 못하고 쫓겨났지 뭐야!,neutral
아니야. 그렇게 심각한 분위기는 아니었어. 아마 놀러왔나.,neutral
우리 동네 짭새가 몰려와서 사람들이 구경가고 난리였어!,neutral
짜증나게 짭새 구경갔다가 우산도 잃어버렸어.,neutral
난 괜찮아. 비염만 좀 심해졌을 뿐이야.,neutral
나 요즘 주식을 시작했는데 아주 속상해 죽겠어.,sadness
내 친구가 같이 하자고 전화가 왔더라고.,sadness
이번에 진단 키트를 개발한 셀트리온이야.,sadness
처음 샀을 때보다 많이 빠졌어!,sadness
아 그치! 환기가 문제였지.,angry
맞아. 환기도 잘 안되는데 장마철이라 아주 습기가 장난 아니야.,angry
곰팡이 제거제가 정말 효과가 있을까?,angry
아우 상사 새끼는 짜증나게 내 옆에 붙어서 왜 지랄인지 모르겠어. 미친놈인가?,angry
그런 놈은 욕을 쳐먹을려고 하는 건데 욕을 해줘야될거 아니야.,angry
난 음악 안 좋아해. 너나 들어라.,angry
