text,target
응. 얘는 매번 이러는 애야.,angry
보조금이랑 사람들의 기부금으로 운영이 되고 있대.,sadness
나도 물마시고 싶지만 화장실 가야 하잖아. 그래서 참고 있어.,disgust
"그래, 나도 오늘은 집에 가서 강아지랑 산책을 좀 해볼게.",sadness
맞아. 버려진 아이들 대부분이 다 큰 성견들이었어.,sadness
너무 많은 일 때문에 매일 야근해서 힘들고 지친데 새로운 업무를 준다고 하니까 내가 그 일들을 다 소화시킬 수 있을 지 걱정이야.,angry
시간이 지나면 잊혀지겠지만 지금 너무 힘들어.,sadness
삼년을 만나면서 한 번도 싸운 적이 없어. 정말 나한테 잘해줬거든.,sadness
결국에는 마지막이라고 생각했는데 또 준비를 해봐야지.,sadness
아무것도 안 하는 시간은 내가 더 힘들어. 취미를 가져볼게.,sadness
도착하자마자 연락은 해 봤지. 하지만 전화를 안 받아.,angry
그러고 싶지만 여유가 없어. 지금은 너무 바빠서 취미를 가질 시간이 없어. 나중에 한번 해야겠지?,sadness
일이 많다는 핑계로 과장님이 나를 너무 부려먹어.,sadness
많이 힘들어. 다른 남자는 만나기도 싫고 지금은 아무 생각도 안 나.,sadness
아니 없어 다들 너무 바쁘더라구.,sadness
말 안해. 얘기 해봤자 소문만 자꾸 나더라고.,sadness
우리 회사에 스트레칭하는 시간이 있어. 그때마다 하고 있어.,neutral
삼 년 동안 만나면서 한번도 싸운 적이 없었어. 정말 나한테 잘해줬거든.,sadness
혼났다기보다는 작성한 기획안이 엉망이라서 나 지적받은 거 때문에.,sadness
지금 밖이야. 그냥 힘이 없어서 돌아다니고 있어.,sadness
"경기도에 있는 유기견 보호센터인데, 그곳에 버려진 아이들이 정말 많더라.",sadness
하는 일도 잘 안되고 기분도 다운되고.,sadness
딱히 없어서 오늘 반드시 이야기 해보게.,angry
며칠 전에도 누가 토 해놓아서 관리하시는 분이 치우셨어 또 어떻게 부탁하냐?,fear
회사에 대한 고민을 함께 이야기 할 동료가 없어서 더 지치고 힘들어.,sadness
우리도 좋은 곳으로 갔을 거라고 믿어. 정말 착한 아이였거든.,sadness
강남에서 보기로 했는데 코로나가 신경쓰여.,fear
이제 두달 다 돼 가. 정말 잊혀지지가 않아.,sadness
부모님도 아직 잘 모르셔. 어떻게 말해야될지 모르겠어.,sadness
알았어. 해피랑 산책하는 시간도 많이많이 가져볼게.,sadness
최근에 좀 더 심해진 것 같아.,angry
약속 장소를 옮겨도 다들 비슷할 거 같애.,fear
산책도 좋은데 요즘은 시간이 안 나서 어떻게 될지 모르겠어.나도 머리 좀 식힐 겸 산책도 하고 싶어.,sadness
이 회사 들어올 때 내가 얼마나 힘들게 들어왔는데. 여기서 그냥 끝내고 나갈 수가 없어.,sadness
친구 소개로 알게 되었던 사이야.,sadness
어 진짜 너밖에 없다. 너무 고마워.,happiness
오늘 회사에서 전화가 와서 너무 화가 나고 짜증이 났는데 너한테 이야기하고 나니까 마음이 좀 풀렸어. 앞으로도 힘들면 너한테 이야기 할게.,sadness
화장실에 누가 토 해놓고 안 치우고 그냥 가버렸어.,disgust
어 그래야겠네. 정말 짜증나.,angry
다른 회사 또 지원해야지. 올해는 근데 끝났어.,sadness
이제 두 달 다 돼가. 하지만 잊을 수가 없어.,sadness
술 드시고 오실 때마다 엄마가 얘기하셨지. 하지만 미안하다고만 하시고 또 술 드시고 오셔.,sadness
월급 날이 2주나 남았는데 생활비가 다 떨어져 가.,sadness
어. 빨리 정신차리고 준비하긴 해야 돼.,sadness
작년 대비 3배나 늘었대. 아무래도 코로나 때문인 것 같기도 해.,sadness
힘들긴 하지만 뭘 하긴 해야되겠지?,sadness
그러게. 왜 이렇게 무기력하고 하기가 싫은 건지.,sadness
그래. 산책하는 것도 도움이 될 거 같아. 시간 내서 한 번 해봐야겠어.,sadness
사람들의 기부로 운영되고 있는데 그거 마저도 요즘 코로나 때문에 많이 줄었대!,sadness
요새 계속 우울한 느낌이야.,sadness
갑자기 권태기가 왔다고 시간을 갖자고 그러면서 헤어졌어.,sadness
친구를 기다린 지 한 시간이 넘었는데 연락도 없고 올 생각을 안해.,angry
오늘 회사에서 전화가 와서 너무 화가 나고 짜증이 났는데 너한테 이야기하고 나니까 마음이 풀렸어. 앞으로도 힘들 때 너한테 이야기하고 풀게.,happiness
얘기해 봤지. 잠깐 괜찮더니 요즘 또 그래.,angry
중요한 약속이라 미루기는 힘들 것 같아.,fear
밥맛이 없어서 아직 밥도 안 먹었어	.,sadness
룸메이트와 너무너무 자주 싸우고 있어.,sadness
늦을 때마다 이야긴 해봤지. 알았다고만 하더라고.,angry
강남에서 보기로 했는데 요즘 코로나에 제일 위험하잖아.,fear
싸운 적도 한 번 없고 성격 정말 잘 맞았어.,sadness
이야기를 해도 그때 뿐이야 도대체가 듣지를 않아 화가 나고 있어 그래서.,angry
아 이게 그 친구랑 진짜 시간이 안 맞아가지고 진짜 어렵게 맞춘거 거든.,fear
그러니까! 정말 화나 죽겠어!,angry
통장에 딸랑 2만원 남았는데 그걸론 교통비로도 부족해.,sadness
아직 이야기를 못 했어.,sadness
정부 보조금이랑 사람들의 기부로 운영이 되고 있는데 그것도 요즘은 힘들어졌대.,sadness
그래. 산책을 한 번 해봐야될까? 지금은 하기가 싫지만.,sadness
남자친구가 갑자기 권태기가 왔다고 잠깐 떨어져 있자고 했어. 그런데 나중에 알고 봤더니 새로운 여자친구가 생겼더라고. 그래서 결국 헤어지게 됐어.,sadness
그곳에 있는 대부분의 강아지들이 다 큰 아이들이었어. 정말 상처 받은 얼굴 잊혀지지가 않아.,sadness
술에 취해서 계단에서 넘어졌어.,sadness
무기력증이 온 것 같아. 아침에 일어날 때도 힘들고 계속 해 오던 일인데도 일이 손에 잡히지를 않아. 정말 힘들어.,sadness
잘 모르겠어. 매일 아침에 일어나면 힘들어. 아무것도 하기가 싫어.,sadness
두 달은 지난 것 같아. 그런데도 아직 마음이 많이 아파.,sadness
약속 시간이 한참 지났는데도 친구가 안 와서 너무나 답답해서 친구한테 전화를 했어. 근데 전화를 안 받아. 너무 화가 나고 속상해!,angry
나는 잘하는게 아무것도 없는 거 같아.,sadness
머릿속이 너무 복잡해서 조금 걷고있어.,sadness
같이 청소 시간을 정해놓고는 그 시간만 되면 약속 있다고 나가버리는 거야.,angry
남자친구가 권태기가 왔다고 잠깐 떨어져서 지내자고 했어. 근데 나중에 알고 봤더니 여자친구가 생겼다고 헤어지자고 했어.,sadness
되게 예전부터 잡은 약속이라 미루기는 힘들 것 같아.,sadness
"오월달에 헤어졌으니까, 벌써 두 달 정도 되어가.",sadness
성격은 좋아. 털털하고 뭐 재미도 있고 그렇지만 청소를 안 하니까 내가 짜증을 내는 것 같아.,angry
계단에 넘어지면서 허리만 다쳐서 다행히 생명에 지장은 없어 하지만 허리 치료 때문에 당분간 병원에 있어야 해.,sadness
"그럴까. 약속 장소만 좀 옮겨볼까. 아, 근데 어딜 가도 사실 지금은 걱정돼.",fear
요새 괜히 매일 기분이 우울해.,sadness
다른 층은 눈치 보여서 못 가겠어.,disgust
나 결국 남자 친구랑 헤어졌어.,sadness
없어. 다들 너무 바빠.,sadness
두 달 동안 그 회사만 생각하고 준비했잖아. 다른 회사 또 준비할 기력이 없어.,sadness
그저께 밤에 갑자기 의식을 잃더라고. 그러더니 어젯 밤에 끝내 세상을 떠났어.,sadness
"냉장고에 반찬 조금 있고, 쌀도 조금 있어. 한 삼일은 버틸 수 있을 것 같아.",sadness
맞아. 작고 귀여울 때는 예뻐서 키우고 싶다가도 다 크고 나면 귀찮아지는 거겠지.,sadness
강남에 친구랑 약속이 있는데.,fear
음식물 쓰레기 같은 걸 잘 안 버려.,angry
유기견 다큐멘터리를 봤는데 정말 책임감 없는 사람들 너무 싫더라.,angry
프로젝트가 잘 안풀려서 그런 것 같기도 하고.,sadness
응. 다행히. 생명에는 지장 없으셔.,sadness
한동안 정말 힘들고 바빴었거든. 최근엔 조금 쉬는 시간이 생기더니 갑자기 의욕이 상실된 거야.,sadness
무기력증인 것 같아. 한동안 엄청 바빴잖아. 눈코 뜰새 없었거든.,sadness
약속을 잡을 때마다 약속 시간에 매번 늦어!,angry
상사한테 내가 만든 기획안을 제출했는데 잘못됐다고 처음부터 다 다시 만들어오래. 너무 속상해!,sadness
청소 시간만 되면 일이 있다고 나가.,angry
아니 이 회사가 공채로 시험 보는 마지막 회사였어 이제 더 이상 준비할 회사도 없어.,sadness
기운이 없어도 바람 쐬러 나가기 눈치가 보여.,sadness
당연히 그럴 때마다 화를 내봤지. 하지만 이번 한번만 나간다고 하더니 매번 그러고 있어.,angry
회사에서 엄청 혼났어.,sadness
고등학교때 친구가 소개시켜줘서 3년동안 만났어.,sadness
술을 드시고 계단에서 넘어지셨나봐. 지금은 괜찮으셔.,fear
그래서 걱정이야. 그렇지만 갈 데 없는 애를 내보낼수도 없고. 조금만 더 이야기를 하고 지켜봐야지.,angry
아빠가 술을 너무 많이 좋아하셔서 술을 엄청 자주 드셔. 그래서 걱정이야.,fear
그래. 한 번 얘기를 해보긴 해야겠다.,fear
"컨디션이 괜찮은 날이 별로 없고, 진행하고 있는 프로젝트가 잘 풀리지 않아서 마음이 우울해.",sadness
프로젝트도 진행도 안되고 일도 잘 안풀리고 다 그래.,sadness
지금 물 마시면 화장실 갈 까봐 못 마시고 있어. 조금만 참아볼거야.,fear
갑자기 남자친구가 권태기가 왔다고 잠깐 떨어져 있자고 했어. 그래서 그런 줄 알고 있었는데 나중에 알고 보니까 새로운 여자친구가 생겼더라고. 그래서 결국 헤어졌어.,sadness
아직 말씀 못 드렸지. 내가 말해주기만 기다리고 계실 것 같아.,sadness
부모님도 요즘 힘드시대. 나까지 말씀못드리겠어.,sadness
술을 드시고 계단을 오르다가 넘어지셨어. 그래서 허리를 다치셔서 병원에 입원 중이셔.,sadness
아주 중요한 약속이라 가야하는데.,fear
친한 친구라서 말 못하겠어.,angry
그렇겠지 나도 찝찝하기는해 그래 약속 장소를 변경해야 되겠어.,fear
"만난지 삼년 정도 됐는데, 정말 사이가 좋았어.",sadness
엄청 자주 드시지 일주일에 다섯 번은 드시는 거 같아.,sadness
취미를 가져 보는 게 가장 좋을 것 같애.,sadness
알았어. 해피랑 산책하는 시간을 좀 가질게.,sadness
너무 실망스러워서 여기 저기 터덜터덜 걷고 있어.,sadness
오늘 친구를 만나면 약속시간에 지각하는 거에 대해서 이야기 좀 꼭 나눠봐야겠어.,angry
나도 마음이 너무 답답해서 바람 좀 쐬고 싶은데 잘못된 기획안을 다시 만들려면 시간이 너무나 부족해.,sadness
습관이 맞지 않아도 청소는 하고 살아야지. 이야기를 해봤더니 알았다고 다음부터 하겠다고 하더니 또 나가고 있어.,angry
아직 말씀 못 드렸어. 나보다 더 기대가 많으셨거든.,sadness
좀 쉬었으면 좋겠다 나도 근데 쉴 수가 없어.,sadness
청소 빼고 다른 건 다 잘 맞아. 그러니까 더 환장하겠어.,disgust
응. 그러는 게 좋을 것 같아.,sadness
그렇지않아도 선배가 커피 사 줘서 마시고 왔어.,sadness
사귀는 동안 서로 성격이 너무 잘 맞아서 친구들이 천생연분이라고 했어.,sadness
응. 크게 다치긴 하셨는데 생명에는 지장없대.,sadness
아빠가 술을 너무 많이 드시니까 가족들이 아빠의 건강이 걱정이 돼서 술 좀 적당히 마시라고 말을 했어. 그런데 우리 아빠는 우리 말을 전혀 듣지 않고 술을 엄청 많이 드셔.,angry
나도 너무 피곤해서 밖에 나가서 쉬고싶은데 해야할 일이 너무 많아서 그럴 수가 없어.,sadness
아니. 너무 잘 맞았지. 그런건 없었어.,sadness
지금 하고 있는 일의 진도가 잘 나가지지 않으니까 일하고 싶은 마음도 사라지고 매일 무기력한 날이 늘어가고 있어.,sadness
약속 있어서 친구 기다리고 있는데 친구가 아직도 오질 않고 있어.,angry
취미 생활 지금 알아보고 있는데 뭘 해야 될 지 모르겠어.,sadness
어떻게 관리하시는 분한테 토사물을 치워달라고 해. 난 말 못하겠어.,disgust
3년 전에 친한 친구 소개로 만났어!,sadness
응. 지금은 괜찮으셔.,sadness
응 갑자기 의식을 잃어서 응급실에 갔는데도 좀 나아지다 세상을 떠났어.,sadness
이따가 부모님이랑 같이 먹으려고.,sadness
아빠가 준비하고 계신대 이따가 가서 장례식을 해야지.,sadness
일주일에 다섯번은 기본이고 어떤 때에는 일주일에 일곱번도 드실 때도 있어. 너무 술을 자주드셔.,angry
아니. 월급날이 2주나 남았는데 생활비가 바닥이 난 거야.,sadness
그러긴 하지 조금 찝찝하기는 해서.,fear
나 취업에 실패했어.,sadness
그래. 얘기를 한번 해봐야겠어. 그래도 중요한 약속이니 만나야 하니까.,neutral
서로 성격이 너무 잘 맞아서 싸운 적도 한번도 없었어. 그래서 헤어진다고 생각도 못하고 있었어.,sadness
아니. 아직 안 가봤어. 곧 가볼까 해.,sadness
그래 억지로라도 산책이라도 가봐야겠다.,sadness
말씀 많이 드렸는데 달라지는게 없으셔.,angry
해피랑 산책하는 시간도 좀 가져볼게.,sadness
유기견 보호센터를 찍은 거였거든. 그곳에 갇혀있는 유기견들의 눈빛이 아직도 잊혀지질 않아.,sadness
올해만 벌써 다섯 번째야. 이번 대안으로 갈 데가 없어.,sadness
내일까지 기획안을 제출해야해서 오늘 저녁에 다 완성해야할 것 같아. 아무래도 야근해야할 것 같아.,sadness
먹는거나 다른 것들은 거의 다 맞아 다만 정말 청소만 좀 해 줬으면 좋겠어.,angry
항상 자기가 먹고는 전혀 치우질 않아!,angry
입맛도 없어. 이따가 저녁에 부모님과 같이 먹어야지. 그때 말씀도 드리고.,sadness
같이 보증금을 대고 들어왔기 때문에 내가 보증금을 빼주지 않는 이상은 같이 살아야해.,sadness
응. 그게 좋을 것 같아.,sadness
기획안을 하라는 대로 대충 수정해서 주고 일찍 퇴근 좀 해봐야 되겠어.,sadness
"헤어진 지 두 달 정도 됐는데, 아직도 실감이 안 나. 남자친구가 금방이라도 전화를 할 거 같아.",sadness
지금 바이러스가 한참인 강남이야. 정말 무서운 곳이지.,fear
응. 생각보다 자주 있는 일이야. 저번에는 이마도 찢어졌어.,angry
벌써 5번이나 떨어졌어 대안으로 들어갈려고 했던 것도 떨어졌어 이제 갈 만한 곳도 없어.,sadness
2달 정도 되었어.,sadness
이곳에 도착한지 벌써 한시간이나 지나고 있어.,angry
그래. 산책이나 좀 하러 가야겠다.,sadness
이번 달 완전 망했어.,sadness
남자친구랑 마음이 너무 잘 맞았기 때문에 3년 동안 싸운 적이 한번도 없었어.,sadness
아니. 다들 갑작스러워서 가족들도 충격이 아직 많이 커.,sadness
나는 잘하는게 하나도 없는 것 같아.,sadness
맞아. 우리한테 행복을 주고 떠났으니깐 해피도 좋은 곳으로 갔을 거야.,sadness
아빠가 술을 드시고 여기저기 다쳐오시니까 가족들이 걱정이 돼서 술 좀 적당히 드시라고 말씀드렸어. 하지만 아빠는 우리 말을 듣지 않으시고 술을 계속 많이 드셔서 가족들도 포기한 상태야.,sadness
아침에 일어나서 씻으려고 화장실에 갔는데 바닥이랑 세면대에 토가 있어서 엄청 놀랐어. 토를 보고 났더니 속이 안 좋아.,disgust
유기견 다큐멘터리를 봤는데 사람들 너무 책임감이 없어.,angry
"헤어진 지 두 달 정도 됐는데, 그 충격에서 벗어나지 못해서 누군가를 만나는 게 너무 두려워.",sadness
강남역인데 어제 뉴스에서 그곳에서 확진자가 나왔대!,fear
작년보다 세 배는 더 늘어났대. 아무래도 코로나 때문인 것 같애.,sadness
아직 모르고 계셔. 얘기할 수가 없어. 너무 많은 실망을 줘서 미안하기 때문에.,sadness
요새 일이 너무 많아서 매일 야근하는 것도 힘든데 이번에는 전화 와서 새로운 업무를 또 주겠다는 거야 너무 힘들어서 회사 다니기 싫어.,angry
상사가 내가 만든 기획안에 대해서 하나씩 지적하는데 모두 맞는 말이었어. 그 이야기를 듣고 나니까 모든 게 내 잘못 같아.,sadness
따로 사려면 내가 그 아이 보증금을 빼 줘야 해 나도 여유가 없어.,fear
"저번에 얘기한 적 있는데, 잠깐 괜찮더니 요즘에 또 안 치워.",angry
나는 잘하는 게 하나도 없어!,sadness
나이가 많아서 병원에 갔는데 결국 죽었어.,sadness
알아. 내 잘못이 아니어도 내가 책임질 게 있으면 확실하게 책임 져야지.,sadness
헤어지는 게 너무 무서워서 새로운 사람 만나는 것도 두려워.,sadness
그러고 싶지만 오래된 약속이라 미루기가 그래. 보고 싶기도 하고.,sadness
말씀 많이 드렸지. 그래도 똑같아.,angry
조금 어려웠던 거 같기도 해 나랑은 좀 안 맞았던 거 같아 그래서 힘들었던 걸까?,sadness
취미 시간을 가져보면 조금이라도 나의 우울한 마음이 사라질 수 있을까?,sadness
도착하자마자 연락은 해 봤지 하지만 전화를 안 받아.,angry
월급날이 2주 남았는데 생활비가 하나도 없어.,fear
헤어진지 두 달 정도 됐는데 아직도 다른 사람 만나는 게 두려워.,sadness
"응, 건강 했는데 갑자기 어제부터 아프더라고.",sadness
나도 그렇게 생각해. 좋은 말 해줘서 고맙다.,sadness
통장에 딸랑 2만 원 남아있어. 그걸론 교통비밖에 되지 않아!,sadness
유기견 다큐멘터리를 봤는데 책임감 없는 사람은 너무 많더라.,angry
놀이터에 앉아있어.,sadness
응. 점점 살기가 힘들어지니까 버려지고 있는 것 같아.,sadness
그런 것 같아. 환경은 열악한데 그 속에서 강아지들이 힘들어하고 있어.,sadness
어. 고마워. 이번주에는 꼭 가봐야겠다.,sadness
모르겠어. 매번 나한테만 일 시켜.,angry
공동으로 사용하는 화장실인데 그렇게 해 놓으면 남의 피해를 보는 건데 왜 그런지 모르겠어 사람들.,disgust
밥맛도 없고. 좀 걷다가 생각 좀 하고. 들어가야지.,sadness
업무량이 너무나 많아지니까 지치고 힘들어서 나도 다른 직장으로 옮기고 싶어. 하지만 요새 경기가 좋지 않아서 직장 구하기가 쉽지 않아.,sadness
밤새워 준비했던 기획안은 또 퇴짜 맞았어 처음부터 다시 하래.,sadness
모르겠어. 이번에 또 얘기해보고 괜찮아지지 않으면 따로 살아야지.,angry
밤새워 준비한 기획안을 또 퇴짜 맞았어. 처음부터 다시 해오래.,sadness
가족들도 지금 너무 상심이 커.,sadness
"남자친구가 권태기가 왔다고 잠깐 떨어져 지내자고 했어. 그래서 그런줄만 알았는데, 나중에 알고봤더니 새로운 여자친구가 생겼어. 그래서 결국엔 헤어지게 됐어.",sadness
그 친구가 청소를 너무 안해.,angry
그래 알겠어 나도 살아야 되고 그 친구도 살아야 되니까 장소를 옮기는게 낫겠어 이야기를 잘해야지.,fear
밥맛도 없고. 아무 생각이 없어. 그저 답답할 뿐이야.,sadness
내일까지 기획안을 제출해야해서 오늘 일찍 퇴근 못해. 야근해야 해.,sadness
어. 홈페이지 들어가서 확인했어.,sadness
"너무 우울해서 집 안에만 있었는데, 오늘은 산책 하면서 기분 전환 좀 해야겠어.",sadness
강남인데 거기 요즘 확진자 많이 나오는데잖아.,fear
"통장에 이만원 있는데, 그건 교통비로 써야되거든. 하나도 없어.",fear
엄마가 너무 힘들어 하셔.,sadness
"오늘까지 다시 하라고 해서, 쉴 시간도 없어.",sadness
친구랑 밥먹고 있었는데 갑자기 지진이 발생한거야. 얼마나 놀랐나 몰라.,fear
화장실 바닥이랑 세면대에 토를 해놓고 안 치워서 아직도 그대로 있을 거야.,disgust
잘 키우다 바깥에 버리는 사람이 많더라고.,angry
항상 내 옆에 있던 해피가 없으니까 정말로 허전해. 우리 해피 좋은 곳으로 갔으면 좋겠어.,sadness
너무나 열악하고 턱 없이 부족한 상황이야.,sadness
열악한 환경에서 여러 강아지들이 한데 모여서 시설이 너무 부족해.,sadness
그러게. 정말로 그만두고 싶다.,angry
이용하는 사람들 너무 많아. 불편해서 가기가 싫어.,angry
맞아. 키울 때는 예뻤겠지. 하지만 조금 크고 나서 말썽 부리면 그 때 버리고 싶을 거야.,sadness
나이가 많아서인지 갑자기 의식을 잃고 시름시름 앓더니 세상을 떠났어.,sadness
회사 안에 내 마음을 털어놓고 이야기할 사람이 아무도 없어. 그래서 더 힘든 것 같아!,sadness
"컨디션이 좋은 날이 별로 없고, 진행하고 있는 프로젝트가 잘 풀리지 않아서 기분이 안 좋아.",sadness
"기획안 마저 다 해놓고, 퇴근할 수 있는지 물어봐야 되겠어. 너무 힘들어.",sadness
몸과 마음을 잘 추스를게. 고마워.,sadness
남자친구랑 만난지 3년 정도 됐어.,sadness
어 화 많이 내봤어.,angry
면접을 본 회사에 전화했더니 나는 합격자 명단에 없다고 말해줬어.,sadness
한번 미뤘던 약속이야. 또 미루기엔 내가 너무 미안해.,sadness
걔는 항상 먹은 음식 안 치워.,angry
혼자서 친구를 기다린 지 한시간이 넘었어. 너무 힘들고 짜증이 나.,angry
어. 빨리 준비해야 되는데 걱정이야.,sadness
나 내일 친구랑 약속이 있는데 그대로 나가도 될까?,fear
중요한 약속이라 미루긴 힘들어.,fear
냉장고에 반찬이 조금 있긴 하더라고 그걸로 한 일주일 정도 버틸 것 같아.,fear
어. 장례 잘 하고 왔어.,sadness
친구랑 저녁 먹는데 갑자기 지진이 일어났어. 나는 안다쳤는데 친구가 발목을 좀 아파해.,sadness
기획안때문에 밀린 일도 있고 오늘 야근해야 될지도 몰라.,sadness
지금은 지진은 끝났고 사람들이 수습하고 있어.,fear
나 망했어 어떻게 살지?,sadness
부모님도 요즘 많이 힘들어하셔. 거기다 어떻게 말해!,sadness
응. 그런 것 같아.,angry
준비하던 거는 다 떨어졌어.,sadness
작고 귀여울 때는 예쁘니까. 크면서 힘들고 지치니까 버려지는 것 같아.,sadness
지난번에도 미뤘던 약속이라 미루기는 힘들 것 같아.,neutral
아니 딱히 고민을 털어놓을 사람도 없어.,sadness
물 마시면 화장실 가야 하잖아 그래서 참고있어.,sadness
많이 힘들어 하시지. 15년이나 같이 지냈으니까.,sadness
"오늘 회사에서 전화가 와서 새로운 업무를 준다고 해서 너무 스트레스 받고 화가 났는데, 너한테 이야기하고 나니까 마음이 좀 풀렸어. 앞으로도 부탁해.",angry
일하는데 진도가 잘 나가지 않아서 일하고 싶은 마음이 없어졌어 무기력한 날이 매일매일 늘어가고 있어.,sadness
이따가 잠깐 쉬었다 오려고. 내 걱정은 하지마.,sadness
면접장 근처 공원에서 걷고 있어.,sadness
결과보다 과정을 더 존중하는 사회가 됐으면 좋겠다 정말.,sadness
정말 좋은 곳으로 갔을 거야. 고맙다.,sadness
사귀는 내내 싸운 적이 한 번도 없었고 마음이 너무 잘 맞았어. 그래서 헤어질 거라고는 생각도 못 했어.,sadness
다른 회사도 준비를 하고 있었지만 준비를 많이 못했어. 그래서 다음주에 시험이 있는데 어떻게 할 지 걱정이야.,sadness
남자친구가 갑자기 전화를 해서 새로운 여자친구가 생겼다고 헤어지자고 했어.,sadness
응. 다른 거는 원래 친하기도 해서 잘 맞아.,neutral
감기 걸려서 힘들게 계획안을 작성해서 상사한테 보여줬는데 지적만 당했어.,sadness
오늘은 노력한 만큼 결과가 좋지 않아서 너무 속상했어. 다음에는 내 노력이 인정받는 날이 왔으면 좋겠어.,sadness
약속 장소가 감염병 확진자가 확인된 강남 지역이라서 너무 겁이 나.,fear
생명에는 지장 없으시지만 병원에 며칠 입원해 계셔야해.,fear
약속 장소를 옮겨야겠어.,neutral
지난 달에도 아빠가 생활비 보내주셨어. 또 손을 못 벌리겠어.,sadness
"응, 그래. 고마워.",happiness
엄청 놀랐어. 지금은 친구도 좀 괜찮은 것 같아.,fear
내가 일을 잘 못해서 벌어진 일인데 누굴 탓하겠어.,sadness
옆 테이블에서 밥 먹던 사람들은 도망치다 넘어지고 내 친구는 다리 삐었어.,fear
강남역이야. 오늘 확진자 나왔대.,fear
생활비가 들어오려면 2주 정도 남았는데 벌써 생활비가 다 떨어져 가.,sadness
지금 얼른 가서 관리하시는 분한테 화장실 상태를 말씀 드려야겠어.,disgust
그렇겠다. 강남역은 사람들이 많이 다니는 곳이니까 한적한 공원으로 약속을 다시 변경해야 되겠어.,fear
유기견 다큐멘터리를 봤는데 책임감 없는 사람들 진짜 너무 하더라.,angry
응. 너라도 있어서 정말 다행이야.,happiness
친구가 말씀드리러 갔어 아마 해결 될거야.,neutral
남자친구가 어느 날 갑자기 권태기가 왔다고 잠깐 떨어져서 지내자고 했어. 그런데 나중에 알고 봤더니 새로운 여자친구가 생긴거더라구. 그래서 결국 헤어지게 됐어.,sadness
그래야지. 지금은 조금 힘들긴 하지만 어쨌든 잘 보내줘야 하니까.,sadness
나 면접에 또 떨어졌어!,sadness
취미 시간을 가져보면 우울한 마음이 조금 사라질 수도 있겠지?,happiness
또 내가 책임지고 해야할 일인데 잘하지 못했으니깐 내 잘못이 아니라고 할 수도 없어 다만 최선을 다해볼거야.,sadness
다른 회사 또 준비해야지. 올해 끝났는데 큰일이네.,sadness
아직 많이 기다렸지. 한 시간이나 기다렸어.,angry
헤어진 지 두달정도 됐는데 너무 힘들어. 다른 사람을 만난다는게 너무 두렵고 무서워.,sadness
약속 있어 나왔는데 친구가 오지 않아.,angry
면접이 많이 어렵지 않았기 때문에 이번에는 합격할 거라고 생각했어!,sadness
그러게. 다시 얘기해보고 또 그러면 생각해봐야겠어.,neutral
나갈 수가 없어. 눈치도 보이고. 지금 일은 바쁘고. 지적 당해서 고쳐야도 하고.,sadness
이번 프로젝트만 마치면 연차 좀 쓰려고 생각 중이야.,sadness
아니. 입맛이 없어서 밥을 못 먹었어.,sadness
감염병이 전국적으로 확산되고 있다고 하니까 너무 무서워서 약속을 미루고 싶어.,fear
일주일에 다섯 번은 드시는 것 같아 중독이신 것 같지?,sadness
응. 조금이라도 이상있으면 바로 병원에 가보려고. 고마워.,fear
한 시간 넘게 기다린 것 같애.,angry
지난번에도 밀었던 약속이라 또 미룰 수 없어.,fear
냉장고 안에 반찬이 조금 남아있긴 한데 그걸로 2주를 버틸 생각을 하니까 답답해.,sadness
고등학교 때부터 알던 친구인데 방 청소도 안 하고 지저분하게 사용하는지 몰랐어!,angry
유기견 숫자가 엄청 많은데 보호시설은 엄청 부족했어.,angry
친구 소개로 만나서 사귄지 3년이 됐어.,sadness
나도 그렇게 빌고 있어. 다음 세상엔 좋은 삶으로 태어났으면 좋겠어.,sadness
요즘에 너무 우울해서 밖에를 안나갔는데 오늘은 밖에 나가서 산책 좀 해야겠어.,sadness
"오늘 약속이 있는데, 그대로 나가도 될까?",fear
"면접도 어려웠고, 나도 잘 못 봤어.",sadness
이번에 확진자가 나온 강남역이야. 나 무서워서 못 나갈 것 같아.,fear
연락을 했는데 연락도 안 받아.,angry
한 시간이나 지난 것 같아.,angry
합격할 거라고 생각했던 회사에 떨어지고 나니까 너무 실망스러워서 밥맛도 없어.,sadness
나도 그러고 싶어. 지금 몸 상태도 안 좋고. 그렇지만 나만 빠져나올 순 없어. 다들 힘들어하니까.,sadness
어 그 친구가 청소를 너무 안 해서.,angry
당연히 이야기는 많이 해봤지 하지만 답이 없어! 어떻게 해야 될지 모르겠어.,fear
가족들도 경제적으로 너무 힘들기 때문에 도와달라고 말하기 힘들어.,sadness
강남역인데 어제 그곳에서 확진자가 나왔대.,fear
하루종일 앉아서 하는 일이니깐 허리에 무리가 오는 것 같아.,sadness
잘못된 기획안을 다시 만들려면 시간이 부족해. 밖에 나갈 시간이 없어.,sadness
청소 습관 때문에 자꾸 싸우게 되니까. 따로 사는 게 나을 거 같아.,angry
친구도 걱정이 많은 아이니까 이번에 얘기를 잘 해 봐야 되겠어 공원이 괜찮을 것 같지?,happiness
"친구랑 같이 저녁 먹는데, 지진이 일어났어.",fear
남자친구가 갑자기 권태기가 왔다고 잠깐 떨어져서 지내자고 했어. 그런줄만 알고 떨어져서 지냈는데 나중에 알고 보니까 새로운 여자친구가 생겼다고 헤어지자고 했어.,sadness
